test_score,skill_match_ratio,relevant_experience,project_match,preferred_domain,skills_text,projects_text,titles_text,label
92,0.75,0,0,database administration,backup sql server query optimization oracle mongodb mysql postgresql performance tuning replication,teamwork project,,no_fit
87,0.5833333333333334,0,0,mobile app development,android kotlin push notification firebase swift flutter problem solving app store,problem solving project critical thinking project,,no_fit
80,0.6666666666666666,0,1,database administration,backup data warehousing database design query optimization mysql replication problem solving nosql mongodb,migration project problem solving project,,no_fit
77,0.9230769230769232,6,1,artificial intelligence,scikitlearn tensorflow teamwork reinforcement learning cv ml pipelines rnn computer vision pytorch nlp deep learning gan cnn,object detection project vision project,ai consultant nlp engineer nlp engineer,partial
95,0.6666666666666666,1,0,quality assurance,manual testing test cases qa test automation selenium problem solving cypress,communication project communication project,test automation engineer,partial
63,0.7,7,1,digital marketing,email marketing social media content marketing google analytics marketing strategy ads sem,teamwork project leads project,sem specialist content strategist marketing analyst,no_fit
88,1.0,0,1,data science,python numpy scikitlearn data visualization machine learning teamwork pandas statistics matplotlib feature engineering r sql deep learning etl communication,dashboard project report project,,suggest
73,0.625,4,1,product management,roadmap stakeholder management teamwork prioritization analytics agile communication,feedback project problem solving project,program manager product owner,partial
78,0.7692307692307693,0,0,uiux design,user research ux user testing journey mapping teamwork adobe xd wireframe sketch problem solving persona figma visual design,teamwork project,,no_fit
89,0.5,0,0,cybersecurity,siem network security penetration testing forensics risk management firewall,teamwork project,,suggest
66,0.4444444444444444,5,0,quality assurance,test automation performance testing jenkins cypress,critical thinking project problem solving project,qa analyst test automation engineer software tester,no_fit
76,0.7,3,1,blockchain,truffle ethereum teamwork cryptography defi critical thinking dapps web3 nfts,token project,blockchain developer blockchain developer,partial
75,0.6153846153846154,3,0,artificial intelligence,scikitlearn tensorflow teamwork reinforcement learning cv ml pipelines pytorch nlp cnn,teamwork project,ml engineer,partial
83,0.6666666666666666,0,1,database administration,backup data warehousing query optimization oracle mysql critical thinking postgresql performance tuning replication communication,communication project replication project,,no_fit
90,1.0,2,1,game development,c shader programming graphics programming game physics critical thinking unreal engine blender game design ai unity communication,ai project,gameplay programmer unity developer,fit
86,0.8888888888888888,2,1,quality assurance,manual testing test cases performance testing qa test automation selenium teamwork jenkins bug tracking problem solving,test scripts project testing project,sdet,fit
77,0.9166666666666666,0,1,database administration,backup sql server database design query optimization oracle mongodb replication nosql postgresql performance tuning data warehousing communication,migration project,,no_fit
71,0.75,0,1,product management,scrum market research stakeholder management requirements gathering analytics critical thinking agile communication,strategy project communication project,,suggest
75,1.0,3,0,devops,automation aws cicd ansible terraform jenkins monitoring kubernetes docker scripting azure git,teamwork project,release manager,partial
65,0.7857142857142857,0,1,web development,graphql html redux angular nextjs nodejs express critical thinking css react typescript vue,dashboard project api project,,no_fit
93,0.8461538461538461,7,0,artificial intelligence,scikitlearn tensorflow teamwork reinforcement learning computer vision ml pipelines rnn pytorch problem solving keras nlp gan cnn,communication project problem solving project,computer vision engineer ml engineer deep learning engineer,fit
87,0.8888888888888888,6,0,quality assurance,manual testing test cases performance testing test automation selenium jenkins bug tracking problem solving cypress,problem solving project,test automation engineer quality analyst sdet,fit
